latitude,longitude,hour,traffic
55.8556580600041,37.417711184209274,14,1000.1008719265815
55.76525721118274,37.443493379955704,23,416.34118624328335
55.60152464194541,37.74785714642487,15,769.0198158642177
55.6243138647723,37.5100916009749,12,1346.9958999036978
55.89744260054351,37.43075851311961,12,746.8505371236396
55.777722335397854,37.812340482962576,23,1010.0624146545186
55.76313367239922,37.832246440153675,0,1324.0134802149792
55.83922780648208,37.72922591732921,0,278.1439565686627
55.64812003159902,37.56700443937262,12,1061.3336194204612
55.804042231528086,37.70930568910759,5,324.37123268825854
55.8644911398311,37.88065764409245,18,1324.653646330791
55.60154355122641,37.80997345870405,20,1128.0869716228312
55.648227968814496,37.80898351205953,13,1147.1219154881553
55.677606499209375,37.49656643229365,12,944.5440316448262
55.89435585340823,37.715906763508336,1,969.3082694944364
55.761995613914756,37.78992269757557,5,460.8472749850933
55.60552831562147,37.616120391946254,1,545.7146407560948
55.78978656794018,37.866014052755006,21,1408.9813064928542
55.806365716690244,37.433918529552585,16,1167.9272241715964
55.81257160138079,37.63678694421754,21,950.3275007628419
55.61372261014375,37.83576840307619,14,1454.8728901642526
55.82489554952288,37.46504312006532,11,85.65102886526219
55.6066370654587,37.56180510957477,14,1237.2391828677858
55.675752624906515,37.40051473992281,1,446.7586661084155
55.89913735004731,37.613090651117986,12,1288.6041729692706
55.75810722886356,37.812960382899945,10,370.11593854370255
55.624714313684755,37.74024965103735,21,240.43593329359817
55.86041629675969,37.881618326720066,23,676.8854615117727
55.883084776050275,37.60986365846306,19,626.5118770460517
55.6822645607046,37.891988823979915,0,515.0769736352847
55.81732680178423,37.77291850601548,2,95.14442018254147
55.79550004761276,37.58426317186188,14,733.7220671486434
55.76296984173699,37.47962286913963,16,182.18851108897795
55.64609741144834,37.62684681730264,17,1153.4847868673485
55.787866096489424,37.465622438841194,20,1372.1622506918711
55.89025337908413,37.492729437338326,14,748.2074096931976
55.63519245668872,37.46259289610127,11,408.93293562489396
55.767523801774956,37.512770071221865,21,893.8585327758782
55.68069802133053,37.79877955031859,10,1477.3095407342107
55.64487419280027,37.6322992983179,17,745.9113103398291
55.78000616443579,37.54583128935465,12,1147.7359380362739
55.88579459141162,37.85390932649232,10,746.735073523852
55.63147905352545,37.521022507931264,13,256.6185372071942
55.749666446035405,37.70907786715906,19,551.7240230850174
55.83274142073789,37.870618752116194,0,800.6818829078316
55.62635994974345,37.57531346560459,0,1245.545368000409
55.70734040527848,37.561047351109664,5,872.9342299792593
55.806839490741176,37.80029334955454,1,109.71606815494394
55.80111563750632,37.875774987177664,2,1349.5208888933055
55.77843299121308,37.708302290931236,8,1078.1377532038289
55.861290737123824,37.757043466066214,19,542.2027791870688
55.84444753412395,37.440057423192336,19,851.8521062583397
55.77924275878958,37.79191627670943,2,109.09345383408551
55.64919984429685,37.61930360824477,17,137.5105217863175
55.674130970203045,37.47977234005659,12,942.825931816252
55.6987052313444,37.63509129634833,12,314.070977748614
55.83690955214274,37.729353887750435,18,284.4251890128638
55.606258341787466,37.72663150961866,4,1494.6841782822758
55.89243794864403,37.725162843173464,9,634.7289736295561
55.6661683374767,37.60919989433383,14,423.64018834125983
55.738786887021796,37.83413625270419,23,666.9653349497092
55.703780497764086,37.5855193814923,19,782.0250787448758
55.762990157008986,37.656997933904364,8,685.9923578249062
55.81757729812454,37.64333447071235,1,916.6991696210033
55.83788682838169,37.72750466941605,18,908.9079764603753
55.87370900368501,37.50533109450283,12,725.4285701793603
55.85079941913436,37.5178960469796,7,637.6997654743279
55.780556615098604,37.71627026661315,13,1458.5228863603775
55.654293085812846,37.827192546684785,12,683.8898137843985
55.629218017766064,37.60251039954016,13,796.4851631980508
55.70777001081993,37.69647542571746,5,995.5787060191349
55.69364441700893,37.59952297306855,2,1002.2681635848737
55.69755701926741,37.7867365628433,23,625.1566756981649
55.6711083571325,37.51733701913077,9,156.57028362851835
55.650927371526265,37.65988697427801,9,1020.6160821160739
55.64372697047342,37.62471691760687,7,944.8602305758436
55.812033165065635,37.483520953950475,19,600.0699553875145
55.781661447293466,37.57836602652,11,738.2147698372302
55.85325113469076,37.80283507647503,14,1308.993356744225
55.66175236301103,37.45595980969886,17,1480.7048215178843
55.63689124255889,37.51556545621382,0,227.05937531453887
55.73565970848503,37.866937508763954,4,199.79798782982272
55.77540121013278,37.7441039329333,19,1480.613678290328
55.889535608930814,37.4024699904672,1,518.5394527519039
55.8919293244211,37.690056114847735,23,797.6142414399128
55.74665397407708,37.73343212877305,19,232.3251921196408
55.63981439614579,37.4717711810197,17,342.68750557827514
55.80202972999747,37.88495602305363,0,1109.7027385627707
55.64684915343765,37.517280646667416,14,306.86719469870957
55.80778778566785,37.819057644824056,10,1040.7096410199865
55.749152429202525,37.708923620100606,7,1303.6828121348033
55.830555809357136,37.45655490953828,13,1382.0828056405812
55.78018286276387,37.87043767816903,13,621.1033881985298
55.79536989311245,37.453296515153994,1,1499.1499023674664
55.61446361165817,37.888587092110654,8,1490.3385591700114
55.82572832878467,37.445240847643525,8,208.2089660603371
55.79515349433751,37.782595432277894,3,1018.0104090671979
55.84235378258238,37.78114256738831,8,509.93378930982794
55.86067018766217,37.58783612594086,21,991.15825525187
55.69851436836552,37.71510437416457,6,866.9864446552652
55.71412591126984,37.67424986082574,0,394.43898976777484
55.711975537488804,37.513634813631576,10,925.000460402998
55.800463839566504,37.709745173004805,13,775.6456982395752
55.76270909949392,37.87573927983299,1,744.8137225631099
55.60769261974193,37.57062391381308,11,266.0381911567823
55.757987139180685,37.523034829398995,3,931.4623845504947
55.82946497846264,37.806492869358046,17,1087.461815293948
55.7563702397456,37.81119670940853,10,60.96616871830607
55.79424241424638,37.84901527447499,3,1394.2000899546447
55.61808021708687,37.867218013402756,21,332.1095686186864
55.649899482322944,37.70867587870649,20,463.0657078447881
55.69218698947789,37.80151294891633,2,892.3514772310567
55.626887901746485,37.75881789295431,1,445.304801063624
55.724064730457606,37.460943046668476,10,228.67284854964078
55.857824737984174,37.79989054771201,6,478.1535193694496
55.83802217744435,37.492614223273705,23,1446.2439690944907
55.745063694015975,37.802996274887576,0,591.589040405662
55.757949758246134,37.456152172205606,12,922.3371392121802
55.845756657828034,37.8421032316742,8,1200.9285830517485
55.79398177402686,37.487386721413685,9,1355.033528927116
55.706026413790816,37.51843527948724,4,487.98772766045283
55.81958742027569,37.825587130426385,6,1017.9473539726322
55.6286605941504,37.711929662338285,0,664.7199787242879
55.64589514024857,37.51761779240099,11,1301.0557624376813
55.66502194002723,37.44785727776008,15,502.7940897707542
55.66907385052836,37.50309308225921,10,386.32328936816435
55.717271798771655,37.697238167593085,1,448.0833683001818
55.779114075068705,37.73792062254368,9,670.8894416421414
55.815279329697454,37.746218075662185,6,544.5805354876197
55.84561211713577,37.701609705106684,5,888.6610296592931
55.682248199967944,37.43970968449449,7,985.6702644122895
55.778725218456685,37.60059395701949,0,378.6517832291326
55.70649889174958,37.434711921373044,16,1256.201514214562
55.80088078484019,37.43496580285471,20,443.163782925268
55.77784359749602,37.74006596555172,11,520.2839420172946
55.69990057391746,37.734743477599096,22,598.7908140545102
55.708883281553796,37.897740245352125,22,724.5481378113914
55.61804270278024,37.681148407938956,3,1444.4153171344792
55.79048801367731,37.77741890997042,22,826.9501424859678
55.62900293489402,37.62518546812909,15,51.793185651143695
55.69025593250598,37.89061818717215,2,1394.4078382452064
55.670392624556634,37.599657957904654,7,79.03821609244548
55.82115406750217,37.78429990239425,0,1270.9482768458108
55.756287393181616,37.71179284400138,17,1192.4578830237842
55.859405857610064,37.70424320632989,11,1183.9407271220596
55.812623409322896,37.41808019026238,0,379.66808513934325
55.70250235056908,37.59045476275549,1,1408.588843395041
55.766140672213716,37.55276215532901,19,455.57013078364486
55.882716105730665,37.836668330861926,5,1383.1183611609051
55.74908904487175,37.89607900741166,4,617.0120064343529
55.750345899754606,37.5985893887146,5,1235.3020773122278
55.714186988042975,37.83898716022253,13,1218.5918301705506
55.83700913089212,37.55233956954902,8,517.665567877302
55.60686814749284,37.47689557483402,2,551.844603479789
55.89268306025797,37.72048603867267,1,242.16077547568023
55.85860434468179,37.861378595256696,13,251.83713569541825
55.86947848818781,37.81466620257064,19,778.7208108719915
55.7195989083317,37.473186996081125,20,226.55477113164844
55.743470206914424,37.653053777423374,14,1446.516911804302
55.764858860768506,37.88291108057661,12,1407.8513021313079
55.86283155777941,37.53887631187463,5,50.48213387470964
55.60530634288398,37.701276581921434,22,270.43603703653974
55.6184048881332,37.79038079303422,9,357.04525846494363
55.74538047610566,37.77712677217193,23,481.1648199434164
55.72910115325268,37.485332379275,20,226.0081621625219
55.69098254427028,37.45052290550532,15,1052.846180575513
55.785415502286156,37.71659481300673,7,1230.2568907837272
55.7845658314693,37.5531268103933,19,1000.7993252144016
55.85440476557482,37.76215873483833,4,1335.5761120986767
55.7349353946464,37.49731125591038,6,811.981701854528
55.74449045396046,37.488443572571924,21,1447.542299449409
55.67457407731448,37.46690186813974,20,77.8288013934322
55.67794396262351,37.78014491156107,23,826.199690606258
55.66456056160517,37.40606038732194,17,962.4832687155674
55.65965688333259,37.432308339922045,3,588.5424230927041
55.679755340996294,37.723045061731256,20,1274.317769972443
55.629424774235275,37.644120568510886,3,1303.7575686036057
55.673043390521464,37.725855323955486,2,595.0380134613655
55.71834288357101,37.62972338420299,20,1436.522176440975
55.63994350125343,37.45107476482877,23,507.3399988346184
55.80644041182596,37.61880156202769,0,1269.2637901675878
55.6115279046887,37.85088099606771,20,1246.4416840966205
55.7486356310383,37.59317445492415,21,973.1710391424506
55.78418007542802,37.43332602028034,23,1329.5661886613448
55.631708043971884,37.894137635500066,22,1036.3302798521122
55.612501870180715,37.442396008022904,10,1005.6015245953371
55.840639167438276,37.4526837669764,16,1436.9270275342462
55.8212525078377,37.57662570425103,13,1487.8031928618973
55.8912249873012,37.8711576948366,18,318.5335734078285
55.652232800600224,37.4491978248567,21,1158.3403602215171
55.6795139284975,37.41047248051545,15,1453.3970505252942
55.688633433243226,37.784611573919065,8,603.8124774966991
55.66170617865867,37.4606932090797,3,1173.2189819247926
55.79317127606234,37.66515106662458,17,517.2124799947111
55.63757007112985,37.63716805495311,1,922.728304972667
55.77472679746217,37.77403658971476,1,235.73883223099003
55.70148025179835,37.864041820163024,22,187.76696353884176
55.71279786698239,37.67504597022908,17,1417.459964729826
55.672207813549754,37.460750688150455,18,1336.0411053034409
55.79374324379656,37.54295339461958,22,1324.9395569968653
55.67752948608754,37.672008289591375,20,1144.8107966821035
55.73816184918224,37.82099927644503,7,858.8291769910514
55.65417837945259,37.42692910349901,21,1142.1216370744341
55.68079938949061,37.66977811024775,12,288.98148280768385
55.63951863203637,37.76298995499265,17,359.5914811504743
55.75175580788555,37.8203515140056,12,649.4538514781291
55.82745550332296,37.7717118930383,2,481.44525441228984
55.769506597857706,37.74444265102505,6,886.9005357669475
55.86314153245342,37.61690025612739,7,719.2583379086954
55.60279948594813,37.52333943226081,4,1328.103630528781
55.68337062917466,37.49697693363389,9,1003.4624535281334
55.69327867900227,37.77117402528625,13,943.1789028772596
55.656407420384625,37.57769228434287,12,831.1087176474067
55.75724775121785,37.82402389556538,21,1257.3866805532127
55.60330948427874,37.77477274223444,20,583.5140893880225
55.69807948490143,37.47444402516622,22,731.9626284475892
55.750615064046535,37.46235702845569,14,700.4854148840867
55.81662128146082,37.843097890232535,2,249.84320378089134
55.798912601350146,37.40093994176245,6,54.66648222620409
55.785876801237954,37.57774650522068,12,184.83642774354163
55.77646068008452,37.64048644494306,13,1098.9369101378152
55.631241207376085,37.51271937773185,19,862.9571369034478
55.78104629997894,37.73823396861318,17,923.1111838760976
55.60687984338041,37.56105400211459,13,266.04961741640295
55.80862469449841,37.772962604406835,5,354.27089254179367
55.847539200299835,37.660148288459325,12,263.8061637241117
55.698457826082794,37.617009683086934,17,588.5619027159163
55.61876266806921,37.800683457909756,14,1497.6038915197769
55.879933999403065,37.7212825997676,16,974.4522334818331
55.74884991523397,37.48912623345232,14,644.3620900596179
55.851940685690685,37.59191647596652,8,1427.953491749358
55.660880910272475,37.68277498246072,9,535.0413686758016
55.60785901255962,37.412095881945675,21,445.952674460578
55.75542362987164,37.54936278679438,20,131.3973499535045
55.855818405962715,37.512770664962865,4,1270.8036718481226
55.655830425353884,37.801321654897855,9,1409.1622766130035
55.8118057022992,37.71558532297835,6,1360.6743288775433
55.87281705760252,37.79010653171505,3,1159.9937035371092
55.64767245030081,37.70511257473882,19,1002.5849765873523
55.88698438632504,37.43447900817821,11,114.66261714079423
55.61088628678405,37.537859926547775,22,1364.069141755503
55.674863859954854,37.53597486306431,21,671.885974348506
55.853436830885805,37.53406951004776,8,756.9782308264073
55.61008408005499,37.431326601727676,10,251.905788120513
55.759726204682565,37.605547801300354,6,175.3156856056924
55.67103529279342,37.766224365919044,10,1446.921929609648
55.768050455038555,37.868411231016545,9,1250.4091442171507
55.83631390465831,37.712212723235865,4,1472.8807812210077
55.67695901873328,37.72708730073703,4,869.7288691288344
55.7391797460065,37.88600266481577,11,556.7842395258872
55.63422873546638,37.47562341436747,3,656.0854041122022
55.62665207352627,37.74187705278852,0,808.9168214928313
55.634430661560764,37.83006984667472,10,148.1191247550023
55.81235052916893,37.67176910867132,5,377.9132248054141
55.85407561842657,37.61431527348524,4,1421.2623131504095
55.854992611444196,37.734511168664554,1,1299.8810171861949
55.738048679346534,37.774641856347884,11,140.29600352873416
55.7537507946311,37.80320180861642,9,1468.1896360616163
55.8381969149104,37.648627965157345,6,1314.596765032591
55.763454327725356,37.779212508934556,19,803.1094962807091
55.661464382245214,37.83891503907602,21,284.3487263645136
55.67664800339668,37.8733189770998,7,1478.2350014042688
55.831603742892995,37.41358371061278,23,722.7004963778825
55.87276606175847,37.669350898976354,19,1207.599072925276
55.71157980037506,37.62584840961584,17,185.44155936417863
55.73232164747524,37.497804636522254,11,808.8279652323749
55.68614138742537,37.79642720951692,3,450.8404513459243
55.693704730565656,37.72133732883621,14,1376.8805991902127
55.75990866017384,37.478977411417674,19,858.839278297342
55.64981029402486,37.70673656931959,12,1363.9077194103613
55.683071346213346,37.89176073635761,0,917.263312585076
55.610015080535916,37.58184656237807,15,270.55121067229567
55.732097025510505,37.7076490125349,21,1292.4672073088864
55.6352931964478,37.76986516604277,22,1452.3335921257972
55.72532829378253,37.89205515951825,20,1101.5190446397166
55.696903359515865,37.89853907854083,22,238.24835097999048
55.80605829930251,37.44651524323001,3,1093.06275243528
55.86707741590534,37.43970329232151,4,1461.5132154654511
55.70105215055833,37.548244890641655,5,834.1509447290393
55.813072839586994,37.55717505659187,10,1356.8792156232407
55.79550037561193,37.55703039749636,23,766.6080485129348
55.84847477573116,37.56760402368543,15,1082.420329479632
55.84779346381242,37.45031873926177,20,659.1721553792012
55.87160796228336,37.76983565036338,17,1135.7981885967945
55.7953442754645,37.71046428373921,21,1120.2002288408498
55.841858764301136,37.82186866320336,2,95.11761988016863
55.82178842054943,37.453171863127885,2,1045.1744351948414
55.62089234444872,37.487440718587976,8,1000.1594940529044
55.89752278515035,37.436335435805006,2,1056.518331589255
55.75379642594351,37.552655338348366,20,98.12456411551801
55.69118392037222,37.72658139526564,13,1360.2313743028528
55.66982894413039,37.80369801516997,12,1353.3287128613586
55.79523056426763,37.837113362069175,22,295.1675520161891
55.71692781622795,37.589751451687356,13,1303.6172338078716
55.76399446605634,37.590200274485206,13,744.6515914998593
55.60540002668357,37.61072202078962,13,1381.2110006887683
55.68401119886515,37.829170838399556,18,1460.5256681935246
55.84781171549997,37.7496576875631,19,1473.60810522791
55.786403349176055,37.67959240341466,22,822.3800358042547
55.790526731772914,37.62492110398628,23,1070.3446673181538
55.762209542993475,37.44826723509772,8,67.98585260210645
55.74063038963935,37.55063263038,10,157.64926583316034
55.66790544830245,37.76512307354507,8,119.8071121686125
55.8708684985576,37.82613193719559,8,529.0916056198721
55.70212175300487,37.89451417917508,22,820.4089548236857
55.851445655065575,37.542645169178655,11,895.06991087106
55.89863125485739,37.82784804691877,20,142.2793184656314
55.849412054315714,37.699489254088604,0,1119.4703361845989
55.757571927256045,37.416322838772835,2,1252.4658590092956
55.86369367008468,37.68588617602416,12,1056.9531613895278
55.62466211911354,37.855338289717565,13,1172.1255008087267
55.78057702930454,37.846261644977425,21,930.2798891421934
55.789392265927596,37.695848581153165,18,394.2785291434691
55.75370913326374,37.45211240140417,21,1190.7879859739335
55.891229861942435,37.531337821299324,23,920.944046495116
55.82307817485297,37.6531330297476,22,640.1092689696826
55.86744400468705,37.40146051631068,11,925.9039317532679
55.872214049413856,37.51942833020096,9,1458.7224018065235
55.69940410213091,37.64102052905604,7,731.1284563364915
55.73424044239674,37.63714421021563,16,799.0303112466696
55.60165173974813,37.403832016324614,7,103.24597562619066
55.63240772623921,37.569430324669376,20,685.8808083792815
55.66555295030624,37.59839842354316,21,1401.0428931775837
55.71910451237116,37.44354638339789,8,1236.399669684959
55.75947983938133,37.83993133868058,22,1317.622660793505
55.74806397410204,37.75112938301583,18,703.3656775255442
55.878828008341934,37.48260196966892,7,661.6508588813055
55.72330632257967,37.85380550127827,20,424.35121857719537
55.80238235587486,37.54836382055204,6,1433.3480349983088
55.816418035331886,37.83144025145621,13,124.14630309104605
55.67728216610012,37.42976235017388,14,1313.8167045679343
55.67700826849301,37.732646050989025,0,711.5429379855359
55.71071590652828,37.460512500242594,7,1139.2081693222062
55.621302299359975,37.44009000704095,14,1137.283608432876
55.72380259782502,37.723048087502534,9,574.7839867149042
55.77809823736256,37.40506559201387,17,251.36342327494967
55.63472128200361,37.47716078264154,2,1099.760930425836
55.636167524921106,37.85122665364292,5,1252.0757121909621
55.897378968020085,37.81000631455968,8,661.9496771850766
55.688512212296246,37.6430002468988,12,629.0846851723019
55.87304039103464,37.80401131495327,22,1234.2486437098896
55.62021536643566,37.59369629283433,10,673.4000622157148
55.80188998671833,37.537690587127706,20,1299.5266176315283
55.777085662885945,37.51313955410711,2,702.6788737138016
55.77377990614616,37.7796755128763,22,512.3568865656514
55.77465962397823,37.58558621171881,21,1073.0995008335458
55.80652150554764,37.587276443510056,23,290.16110319098476
55.79372215302868,37.42238922525233,0,551.5223180698932
55.646337924167,37.41272387995287,17,973.5083603093777
55.70218124997439,37.43585594442382,10,501.2653678419207
55.8031361919205,37.702889624726346,1,1270.4988745297803
55.774066455635506,37.67984422241897,3,292.6716130510105
55.89160757694898,37.51424337337738,23,782.9099209701524
55.88920522213531,37.5921033564929,13,94.88589683304812
55.71639602798406,37.48001246823159,17,504.1490785517523
55.644118555169975,37.643925598596205,9,1355.120615373897
55.634841688060156,37.87795941447766,4,737.309321300576
55.73323831394973,37.89742898652966,8,1476.8190866551731
55.68652163134563,37.880567742703796,19,94.85958486044586
55.891222646103174,37.786769445767284,4,273.5103126088063
55.7661134456074,37.670852406205,21,408.0157686679991
55.85156476447085,37.5780928235588,1,426.03560110978697
55.65838715101146,37.42882379109951,13,1032.2116162021393
55.67051116444115,37.81534425526004,3,553.551706594236
55.774140280298106,37.46959835067285,2,268.2561629119497
55.84502707903586,37.50365450159378,16,1115.1379885260492
55.69014681568013,37.562911558782226,23,949.9576957456469
55.66039363234673,37.597568871632156,4,739.5417543558987
55.7629073751873,37.5138748680516,20,918.7248483084715
55.70603822216403,37.629233212284625,21,239.44589854402122
55.837152938282465,37.46241040698342,16,1037.096044792704
55.74003462316936,37.4172306297125,5,265.7541556374177
55.738802681519616,37.89049368908134,11,1144.200771317958
55.74757933003172,37.55122373914469,3,464.3861555125118
55.66096692732583,37.780899095688845,14,928.3451895516322
55.87562041318191,37.58113404354929,16,1305.0868611556007
55.89422180307503,37.60379210428691,18,923.0696287644304
55.777422027826745,37.80329467116314,2,340.68804751618404
55.632779263092885,37.82698098347771,16,978.2875517614546
55.689530473708565,37.52019119434974,5,421.26896940218376
55.609237014898135,37.88576652119529,22,77.71833692315784
55.74305304049535,37.74386102121528,10,1314.470090748161
55.75816785425194,37.716272054982916,20,570.1375118546695
55.84133116230385,37.539379936207276,23,816.4382590971858
55.8380182042916,37.89527301638506,17,1031.3908833432238
55.848540789834736,37.547309698173095,6,114.03480745785534
55.70253472142103,37.71645316533922,14,257.13291658621597
55.82602837667709,37.78446139105382,8,1160.8681025536
55.85377643190332,37.70680205711873,7,628.6952727068984
55.81694484593939,37.54016723039576,3,640.3044092321601
55.61980295324207,37.574410266984735,2,966.5302527840513
55.77311219933857,37.748878138036716,12,1434.9170505729671
55.75677297980102,37.54978283897694,7,213.7508818947164
55.85262233121957,37.52111560891228,5,122.82771662276195
55.621870550610375,37.60143664131632,14,356.11308319089744
55.8590202300571,37.60065301210985,22,1397.3806777661882
55.72153080835827,37.853055501066244,6,740.8336301984979
55.6678086993448,37.72023802108792,20,98.82030841011544
55.66438842197764,37.608060714035545,21,322.37213617977244
55.81593743600641,37.83346673417594,9,899.5039432576028
55.78743515883682,37.435887903113255,17,400.8009364575179
55.814185789751974,37.8112673971921,23,470.4566724682331
55.768986679286144,37.45997684651194,22,1094.9499606605143
55.72043368927396,37.479312072263184,1,244.05112634955506
55.78886730906752,37.42716601741145,11,633.54762427882
55.63082447573573,37.494519762363765,17,450.44585884030425
55.81209294623672,37.431344810810934,17,727.1035999472356
55.70211122389173,37.870224252868084,10,1248.7362568999765
55.638978977360715,37.68249217883763,1,504.3544804984575
55.8366797415328,37.845936072405365,12,662.4575571672435
55.713194098421894,37.86816057698458,18,179.46981056208074
55.806105779950975,37.64690702022846,0,1398.7478998857157
55.85327461072175,37.73792387323217,14,292.08197868343814
55.8139138151903,37.733192706789104,0,453.7371419631301
55.63888019535863,37.73805411570721,8,202.7791372637419
55.83454715900348,37.722074610737955,9,201.97169424647956
55.74957123985171,37.592560059951246,8,740.153209966901
55.63329325737555,37.71721207264329,2,586.2292211814062
55.61570650605624,37.78378381425896,17,850.5005787473979
55.724739250206234,37.759826908305264,8,1003.1625491466864
55.741684541248894,37.84007836896074,0,1204.5488635661388
55.82620691047851,37.417969337460775,8,248.0713102942003
55.795491928143186,37.769298729066165,5,985.007275832355
55.71853927228345,37.75660344164131,21,889.8041202933471
55.6256024009453,37.42150347593347,12,134.23333051650718
55.633453663696386,37.657930951356164,11,194.80689064745835
55.8064133331508,37.52094444177707,5,539.1510428151844
55.605798289275285,37.46218419950026,9,95.56164119134576
55.82086012751823,37.5651213896682,11,912.9409286132383
55.602977146338354,37.63204757972675,3,110.40238665488951
55.71929427387761,37.781154516010965,22,1172.2874983215056
55.83187644456283,37.660648023827065,11,232.0478114058474
55.605084299466874,37.785079105878545,8,224.30048222483555
55.67967484988758,37.408776181683315,20,545.6153729636646
55.82170796733639,37.511631692752594,11,51.96275728742882
55.68994015826957,37.72322937081896,6,1324.9199165272578
55.80267402758508,37.673481625685696,7,1185.6376992830076
55.834112837071295,37.62899787950178,21,270.87528921088426
55.869836563763826,37.75506771589903,1,924.7731182866673
55.74202026444847,37.429858244485445,11,133.87445169838287
55.88733694029646,37.871362159547054,4,819.569165165912
55.79528720053542,37.72229558737117,21,580.2370849789884
55.66761438040203,37.49791654206713,9,1349.3089121021312
55.854158331710074,37.557573519566276,18,263.095928902904
55.84333713098004,37.717977353581865,14,287.6274844816992
55.79284567444005,37.80493009368029,14,1380.3544725413858
55.687151351701424,37.634994134078966,14,137.91194279637887
55.806999921192684,37.74504827911892,17,61.37030661927939
55.78927653706875,37.623836712705206,21,652.6811706945632
55.69057501002325,37.78054415301194,20,1445.349794332287
55.78627257706531,37.86433014350744,17,842.9464794139329
55.654092380626835,37.62929897175692,2,290.3371807392261
55.73366249162257,37.50459273270396,10,1027.8060195840299
